592,6717
2446,9554
7537,3277
5059,1775
6860,5503
3781,1843
1153,533
776,4773
3015,9637
8216,5848
7882,1607
8761,8144
2403,8229
2727,5719
2974,7765
267,8465
9152,8064
5120,6597
9632,2376
2540,2292
805,8231
3411,9195
8579,8470
7293,5835
9065,555
2360,8165
9658,6175
7932,9613
1386,8888
7717,8668
5443,9488
5236,5116
4228,6335
8416,296
6868,8201
725,7057
9049,9104
3559,924
1465,9696
6596,6025
7561,5591
8958,8712
8644,5858
4821,8904
6230,6537
9409,5895
8127,5640
4768,1896
7299,5586
1606,6755
1411,1428
4207,9875
5507,2024
803,298
6321,4373
5649,2014
4048,7245
5509,1505
8447,342
1117,7101
8299,1589
239,483
9986,2076
2982,5253
116,4554
4271,3397
1946,522
7924,392
42,5033
2427,5165
7254,4464
3769,3957
482,6910
1693,7106
6556,1275
17,2868
8921,2246
7682,7045
729,6280
1559,1559
5095,6053
4867,7081
8345,2900
7850,349
629,4765
1150,41
8064,456
7090,6321
3758,4011
2961,8003
2438,892
2932,5990
1020,1418
8166,9253
5343,5533
1859,2672
3904,5520
4202,2273
3407,266
8928,3421
5316,2415
3449,9516
9317,1165
2913,3929
5684,6822
7263,7624
6344,9810
2655,9188
7136,897
3778,1289
7791,5557
6273,9292
1388,8907
9575,8885
8697,7593
4382,2473
8018,2828
6631,9726
2411,9793
5113,4763
6870,719
5744,9717
6900,3173
8925,388
1493,6666
4848,276
1688,7084
1638,2552
5145,8049
376,8922
2244,6519
1248,677
5284,2924
9998,1997
8106,4606
884,8087
7525,5471
4481,1645
7608,3711
6146,9658
8386,5772
8846,6419
6444,8457
8146,879
5259,2058
9787,1483
8749,9921
2877,5375
4622,7639
3602,9621
9329,5984
3149,1480
1196,4581
4675,1509
3679,6841
123,7321
2023,8563
2954,6118
4833,8860
7679,3114
6470,8318
8714,708
9589,9296
8949,2878
7085,8194
2149,9277
4448,3950
5899,781
9689,9517
148,1701
8171,3930
3168,8267
3835,6024
8224,9035
2296,7442
3534,5466
3597,5099
976,7633
8409,7098
3520,9165
3719,6937
9921,6026
5459,5166
1037,2515
5733,7931
4811,606
5253,671
8917,4847
9887,4775
9855,7968
3563,6418
6536,4080
1216,3331
4797,6060
2634,7390
7959,3700
4961,7985
6103,9791
2669,1482
545,9761
4709,8657
9786,3626
6827,9037
9474,7997
9005,838
5228,4042
9978,187
6299,5654
6145,6115
9779,7116
9950,6163
1845,1755
4473,4193
9196,5494
9959,5168
66,2636
6232,6189
9333,3723
3194,625
3542,3000
2963,9539
9501,4228
6542,7058
8197,7480
484,8976
4590,2851
5187,4611
3047,6562
5654,3369
4898,7047
6592,5275
5590,2064
3649,8361
9719,7651
8438,205
1933,7236
283,3955
4103,4825
8989,8920
172,6421
2712,880
8195,9510
6157,4811
6260,2974
601,6509
7833,6522
9434,5932
7621,4047
6991,6065
6197,2696
6599,8684
4094,7428
3178,8453
2907,8865
8248,5981
6743,1899
2740,1007
8499,7438
3112,1461
8242,2191
6697,834
2635,4226
1293,2165
7842,2391
4443,7062
1130,7609
4488,174
8330,1466
7890,5610
9457,369
7382,633
3048,8483
6841,4823
4537,8591
1622,3890
596,3900
5015,2910
5999,7530
5167,425
3971,8260
3733,847
7816,53
4880,3796
3937,4509
4838,2845
7151,7373
1497,2644
2377,8880
4950,6021
3155,3031
2850,530
9355,8663
7681,8979
7609,3896
1707,1132
3528,8576
3837,7732
7632,6372
3284,8561
1953,2138
6357,3744
8193,9278
1989,9834
2880,5119
2344,8654
1545,5396
5442,9809
5658,2160
648,8934
7207,7551
2424,8537
8777,9830
8172,1287
9748,4889
9103,7963
1078,2489
3657,6204
4845,9166
8164,4940
6579,3346
8274,1002
678,8656
6568,7669
6708,1881
4993,8672
2217,5975
9984,1210
1701,7159
6896,7295
7481,7820
83,6487
7163,4166
2631,6735
8040,1581
8461,6150
6620,7921
3152,8269
3507,5883
4425,2434
2599,5328
9227,9112
2748,2979
1101,2710
9877,9185
1359,1770
3195,8510
5247,3588
7228,1776
1516,7072
8304,5773
6187,432
4788,8494
8969,2971
9325,9494
4705,7344
3956,8061
1966,2483
1983,3702
293,2685
8764,5104
3091,1690
6061,938
6275,2655
1401,4445
6580,1964
2356,6757
1574,9607
3000,9961
1158,9426
1085,6092
8122,8226
5399,150
3011,2306
8041,3734
9250,3104
3402,7563
41,3562
626,2427
2678,3063
872,2175
4280,4067
7710,5977
3275,1436
5880,2607
6769,1805
6496,2730
7179,1174
9124,3055
4658,9339
9471,6225
1044,6849
9982,9492
7567,2018
1034,9175
1648,9259
2161,1102
9852,7496
6450,9401
553,727
5130,3
6426,2650
1594,8803
6785,6963
8836,3576
594,8756
3923,7068
6362,1622
4210,3415
6493,404
2180,4479
1758,9700
3180,2182
7994,6284
1762,7626
9856,6703
6153,7949
6700,8955
103,7449
4454,4944
1410,7797
2878,2914
7855,8442
9662,6657
5973,9750
843,1985
5496,1566
5378,7512
502,2970
7126,2538
8983,6004
7310,6160
8059,3118
4270,8578
4816,2187
2624,5406
9523,6802
5464,5271
1111,2885
327,5807
5875,8523
5392,9420
798,3545
8428,5535
8318,15
5773,721
3613,7191
3255,219
4518,7852
5461,9091
6131,4078
8612,5902
4942,5509
6530,2983
4328,898
4313,5577
5232,6854
6586,1167
7783,8632
9378,6161
2187,1621
1774,8757
3862,5398
3665,9377
2415,5267
2328,7572
2785,9244
1996,7944
8841,1503
4222,9966
5416,3533
3005,2052
1026,565
2322,1883
5725,6339
469,3229
4203,8315
2276,9021
8509,7993
1358,942
5583,7439
3424,1484
5118,732
2836,603
7619,3170
5853,9297
362,2455
5952,8377
9895,4921
8089,5221
3154,496
1208,5135
9402,9103
5830,7311
8113,7193
4324,8603
9147,798
8860,9214
5452,1340
3405,6624
630,7006
8205,6149
262,2975
8417,9478
8151,4227
8496,7303
16,9174
155,3857
6056,9783
5131,8333
7530,4945
6434,9646
1355,9595
5932,154
3806,4052
5709,9257
1161,4154
3574,9015
9751,804
9237,7586
8855,8944
1637,7948
2432,6018
9615,7638
2590,4366
5126,5209
9017,4556
3941,3797
2130,5480
7079,7362
4865,5789
1665,9593
4767,3578
174,2238
3623,3450
718,2132
3780,1186
3233,7757
4915,7701
847,8837
1534,1944
9020,421
8903,1984
8561,9633
89,9964
6994,8849
5879,4300
4331,5107
9167,9917
9781,509
5739,9116
8592,430
9491,3951
4108,2114
1331,1127
4233,7646
3263,3197
3464,2779
57,9372
6740,6752
7795,817
1994,4120
9134,7520
766,3361
7290,3360
1389,4533
2803,3678
1305,780
5635,2862
3537,1740
869,1271
5917,550
9063,5770
7101,672
9115,1916
1604,4416
8608,2039
9900,3916
2709,3005
9007,1413
5573,9781
9262,9451
5916,7536
5441,6054
858,8866
7689,6858
9430,1844
2352,376
7223,6884
2863,2009
3896,2506
9873,5549
1265,8180
4851,6800
1919,9870
9686,3997
3945,7977
7247,7668
9697,9995
4115,3199
4110,1584
4756,8624
4426,2312
8298,8890
9214,2934
4987,5363
7823,8586
2214,5195
4226,4173
7378,9506
6209,6158
7099,9352
3899,1126
7392,4608
3892,366
8302,7702
4424,2649
6999,7119
5388,557
210,3579
3658,3087
9085,8444
5936,5918
7427,4440
9263,1334
4032,1006
8251,4132
4812,8182
8603,3567
2199,4439
9623,5855
6069,7383
2336,295
1371,8524
4854,1457
7415,8825
3994,2287
3745,5236
9182,1935
9424,256
1791,1986
2421,4396
4565,8080
8913,6155
9093,907
3958,7214
9171,2815
8466,2936
9240,4490
4724,7307
9285,1469
2941,3327
2628,4882
3451,8479
5844,637
7014,7015
8627,1245
8469,6681
6662,4283
2282,9785
9805,9466
6915,8614
3199,8035
9335,521
4740,3154
5535,315
8996,7174
2174,3719
3785,9376
9946,1672
2452,4782
1049,6489
1382,1336
173,5514
9828,7925
3840,7545
5741,2361
3687,5384
8344,4553
6872,3803
2747,3985
4606,6693
8382,2904
2666,5498
3704,5028
9862,442
4399,7291
5485,1738
7805,7753
4079,8980
6642,5266
5609,2318
6948,4989
6572,380
4069,6282
8478,1005
3859,39
3803,8157
3762,7105
3951,4063
5323,5401
7138,292
3436,4833
4513,3809
2637,2169
3366,3532
5927,8048
8725,1362
2627,6758
9469,3590
5341,5562
6971,2335
7419,2660
5138,5837
6060,7453
5768,8398
2172,6020
1172,7908
5617,5964
9269,6571
4121,3181
5011,9455
209,7190
9201,1873
3377,161
3304,999
2363,3814
5348,2516
1674,3513
9015,7698
3395,6904
8176,3870
515,1665
1877,8649
8215,1543
3729,4353
9138,3764
3099,6451
3701,9876
8703,2729
6663,8437
9098,7486
7158,4658
6510,396
2155,7917
4463,4771
129,7415
5072,2317
8744,385
5660,9945
1519,2737
6808,4103
5831,8356
4369,9706
4214,1097
3034,6677
7165,2834
6547,8648
3732,8065
8472,5445
8292,7012
6374,3234
9565,4347
9111,709
3620,5645
9448,5270
1907,538
2558,3855
3584,1683
7919,6983
2930,236
757,8168
5584,9673
6130,2190
2459,4093
9157,6050
4325,6642
4520,5110
5859,8448
1339,8506
375,9177
3939,4599
282,2930
1733,6856
2137,7474
4866,7287
9257,297
1632,1084
1234,6563
2016,3164
1107,9256
8938,826
1426,378
6969,6348
3108,1269
3703,1640
3175,7571
1100,9408
1436,9878
5397,7601
3647,4794
8092,3550
1402,4683
2256,4726
2010,1120
7838,3806
3429,1517
3128,9571
8148,3863
8870,3167
5317,2113
358,8968
1987,5836
6914,4950
105,5483
1552,4959
7108,3650
2176,1720
6863,5341
2869,5285
5974,289
8585,7225
1521,9076
9519,4923
9231,9186
1421,2628
6202,5893
1610,2647
4360,9970
3539,14
9833,5306
6424,8077
7042,4065
2630,9057
9304,5878
8099,1693
7261,4234
7634,5393
5482,8545
5210,8804
3819,766
7508,534
1106,8981
9183,9316
2281,6332
7646,3810
781,3992
6492,5382
2956,2167
5592,1500
1256,7970
4283,1268
7560,5769
2373,5151
6593,3147
4722,699
5463,8655
906,8243
1694,692
6128,3071
9055,7649
228,1236
1257,6231
3460,458
5886,4216
7797,3011
6004,3402
3533,7244
7922,508
9585,1583
3599,8195
5267,9831
4742,6350
8427,8471
4611,3231
3174,6507
1291,7202
8565,4174
2858,5971
3441,8640
9297,8006
1802,4370
102,2049
1943,8189
8356,6029
891,5055
5281,3024
5532,9821
7284,856
2384,7710
5344,3119
326,4891
9066,9059
1063,5460
6200,7395
8946,9820
9470,23
9249,9933
1958,6435
9175,9237
8629,3376
6710,1801
5914,4321
4836,1802
5350,3892
110,8652
5368,7758
4499,7102
9031,1717
7893,7048
1956,9910
3410,4846
2556,788
4749,2444
3145,7326
5646,7219
381,1557
6062,87
4263,9236
4051,8780
7167,7470
4938,1932
3530,9886
149,5602
6464,3805
3412,5958
1391,1971
4687,8104
9200,5008
7513,11
2690,8772
26,6295
3718,1943
7069,8273
4245,8572
4802,884
957,4280
6780,6369
942,3325
1951,3839
7400,2330
7766,7212
4423,7427
8468,885
5510,9864
6258,3887
4199,8988
5872,7361
6543,2362
7787,3330
117,3883
2555,9566
3723,1568
6788,4829
574,8687
4411,4565
4483,6267
1439,2654
237,3585
5896,5428
2797,9832
5940,6618
4522,3614
2362,896
3266,6475
1084,3195
9778,1237
6783,5160
7199,4054
4113,7783
3197,2329
4847,6229
2923,8713
4574,4625
4719,9066
4860,3374
9755,5114
4118,401
6168,7260
612,8526
6420,7025
8912,4983
6961,4942
4655,7523
768,4524
831,4867
1922,2537
7447,2043
5675,2498
9598,4736
1236,2826
4594,8225
3976,9094
2266,5484
398,3487
7052,1136
5519,9071
1856,7183
3808,1232
448,4607
3462,6122
7734,5167
3582,2966
6448,8461
9274,4592
9864,6038
7529,6545
5521,2162
7309,7011
3479,1
696,66
2208,3064
6422,2474
5398,3905
8013,2886
9566,8893
1190,479
8795,8902
1714,8810
9487,789
8699,5726
1685,2133
2609,9198
5676,6041
6212,5631
2026,1658
6298,5046
6680,3112
576,8265
9604,9505
3983,5511
5587,9609
9754,7425
4063,9858
1491,5996
5010,6425
4840,2764
6861,4767
7623,6380
8582,7340
3720,475
5814,3983
444,2583
5695,4086
6652,6725
863,6851
526,9445
4825,6377
9871,9465
3724,1736
8042,3943
759,1293
7934,9007
7774,7314
4789,5444
3502,5507
8512,8125
9640,8492
5581,4975
7095,8538
8023,1958
3037,3482
9025,3547
1569,5516
4434,5414
9395,201
6776,2197
4837,785
9438,3286
3777,6997
8286,1922
6551,3443
3173,5182
6001,3371
275,5420
8046,6810
9692,2430
4822,9179
1647,9218
3864,9067
7973,1538
1035,1838
3043,4837
3,3817
6838,4597
5047,9176
5525,112
9450,7683
3548,4277
6218,3172
5403,9866
1480,5783
3068,6741
966,2856
2938,1677
3481,1940
9441,1222
6205,7918
7418,8056
6967,6852
9072,5642
4043,6408
7569,8211
3844,2423
8664,9687
5087,3454
8661,325
7030,1394
4288,644
1652,1651
6963,1425
4107,3427
8716,5510
1906,9227
9904,7050
8201,5395
7799,3228
7979,1090
2811,954
7635,2603
2883,1511
6549,1078
1698,2239
4674,9031
7970,5301
9552,7769
5361,3846
833,3554
6369,527
3143,953
5298,642
7948,7164
2085,6138
3384,3669
301,7013
8853,9201
2280,9784
7540,7885
9276,6358
8209,1760
1138,5985
8361,1161
1668,6314
1059,843
2207,7975
3289,42
197,1772
1422,8122
126,1966
6186,1919
4086,7290
132,8629
9148,1070
2257,9905
1194,8074
292,4723
7642,5408
7835,7501
4607,3025
9334,3077
2662,9419
987,1308
8867,6088
5147,8055
1369,5939
3757,4056
6234,9941
809,3808
5536,8010
6198,1732
8799,7518
7051,5651
7074,169
8656,8887
6974,2002
8553,1363
6756,2477
9213,9550
5456,7108
6632,3395
4921,3328
7845,8977
5224,2526
163,8347
9356,7621
3229,963
329,8213
4521,2510
7209,7179
5034,4187
7599,7573
6053,7122
1141,2226
9303,7166
4347,9406
5755,8954
4627,4355
2926,9767
1911,1769
621,8027
944,6641
7105,1956
223,6959
1071,6262
3857,7677
4632,480
1644,9442
481,2411
4902,673
9092,7076
6724,611
5793,1846
4527,7178
3707,9368
9035,9737
6333,1014
6626,6011
6384,7679
3004,7020
3711,1359
6425,2865
2110,5976
6064,6779
7659,1930
8272,1117
3265,9013
9178,7104
4025,4368
7541,9983
5352,4731
7162,7240
1350,8787
3977,156
5926,918
8809,7490
1794,3706
2404,2726
5048,5170
9997,554
49,8089
7402,3120
9813,61
7401,4210
4330,9704
9080,7990
4568,1664
2177,2463
7930,6376
6091,2265
1902,9685
4566,9025
7012,1416
443,9537
1099,3073
9216,6346
5820,5871
2828,3771
3125,1400
6763,2993
3089,3409
7684,1470
430,9204
875,5711
2166,3557
2804,6953
4570,5351
256,5292
8165,5877
7898,3044
4215,7648
7434,7479
7416,5196
3060,5694
8747,1200
4190,3050
8077,9416
6102,7393
7206,4920
1065,8876
9129,3823
6259,1954
4846,4258
5996,6923
340,5653
7173,4857
5667,7189
1143,3184
2934,1080
4815,782
8288,414
8007,4560
4507,1572
9358,7526
9725,5906
9669,1721
1309,4322
8458,3968
6414,136
6029,4681
4732,3583
1112,7372
4359,6144
1210,1325
3081,8963
7146,4511
4366,5272
8984,8926
4281,1065
2668,3633
1102,5331
6699,2765
3331,4971
3938,5360
2651,2407
9971,3002
3526,6466
6206,5149
8503,6013
8069,4817
3834,2213
1223,2056
713,3561
9899,7285
8268,5748
2160,7823
2518,4105
777,9930
7246,4200
3426,8152
5307,3828
323,7747
5729,6068
5075,8316
7443,7301
2856,8879
2566,9330
9493,2570
842,6483
7032,7292
137,5609
8365,7647
5857,4446
2728,8397
4859,6301
5918,405
4402,9134
9194,469
1461,5786
5657,5421
8518,8975
3989,2059
4714,2492
5037,5616
3638,8651
9026,6034
1029,7283
5991,7355
518,756
1459,1917
6220,7000
7999,8175
6388,1575
2605,3502
4842,4707
9287,8455
5891,1151
5076,6737
7141,5
6667,8811
2741,1059
9062,6795
8937,8254
2247,2289
3887,946
5166,588
1227,729
7862,5751
8389,321
2458,6044
1609,457
5472,8761
711,695
6429,6430
2773,7980
5833,7001
2516,8369
6112,6184
9089,7221
5756,2693
6211,5419
6512,4077
4512,9684
7956,7767
109,2280
5389,360
5856,8843
7460,8760
6166,7549
5653,7614
8225,9481
78,2586
3116,5131
1473,185
1486,2360
7148,5256
6379,776
4449,9048
2791,9871
5905,8570
4762,6296
1942,9802
2071,3153
3748,2702
7313,7271
2153,3268
7830,2519
4701,6998
9228,472
164,8685
2315,8487
470,9950
9797,8140
1346,4876
8132,9895
1844,7964
7638,4791
1378,622
5508,6574
1366,7040
6952,2034
2144,784
7016,1082
5176,1458
2048,4816
8584,9485
6400,970
1801,899
6792,3151
5326,6513
294,6601
7875,9074
9766,3420
1998,2333
9153,6395
9095,5894
9362,8540
8068,6237
3057,8374
4155,6340
6797,9670
8269,4700
1789,3607
7339,339
8896,8750
9548,8463
9013,6952
2025,6337
5437,2284
3986,6766
2097,4379
3006,2124
2061,6712
9088,5890
9897,9386
4205,9456
8008,6197
5904,5261
9311,3471
7822,5467
7500,1630
8343,8721
2768,4589
4638,3262
9952,6002
7764,7615
1974,2096
7010,7231
6673,9574
5359,2123
9343,2690
2126,711
5123,8801
3183,4476
6850,9572
1218,2184
9507,5069
1812,9226
4956,8525
4986,1342
5785,5333
8378,62
7213,2887
2586,5901
118,3536
5132,437
604,2577
6907,7203
8390,2176
7393,5736
9499,5800
3531,4760
8483,8961
3566,3811
6622,8666
9775,3812
9989,7671
7104,7987
9744,8472
6090,310
2431,4537
5355,893
8244,3977
3273,6876
2682,7945
3914,9523
8865,1099
5468,9648
4922,7915
2391,8185
3966,7036
6284,8821
7943,5098
7256,9354
6843,6793
4391,6116
1541,4404
4843,1301
8874,8874
73,9153
9146,4687
2122,6927
4479,270
3552,1603
4916,9521
439,3970
6233,5860
1752,7398
6795,4749
782,8220
9975,8102
3036,489
5954,28
3446,3282
2945,2991
5159,1266
5636,7896
9977,7822
346,2350
5944,3524
3633,7198
2133,8206
